year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,NC,North Carolina,Pitt,37147,37147000301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.2,15.0,23.5,3061,2465,"{'type': 'Point', 'coordinates': [-77.3519428, 35.5805221]}",37147000301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011207,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.5,13.1,20.3,4599,3617,"{'type': 'Point', 'coordinates': [-79.0630657, 35.9646026]}",37135011207,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pasquotank,37139,37139960702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.6,20.0,29.7,3068,2473,"{'type': 'Point', 'coordinates': [-76.1142297, 36.1860305]}",37139960702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950505,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.4,24.3,34.6,890,655,"{'type': 'Point', 'coordinates': [-79.1147603, 35.1922077]}",37125950505,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151030805,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.3,21.6,31.3,4083,3079,"{'type': 'Point', 'coordinates': [-79.7188735, 35.6904263]}",37151030805,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006211,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.6,10.8,17.0,6457,4412,"{'type': 'Point', 'coordinates': [-80.8774992, 35.4264588]}",37119006211,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.2,15.7,23.4,2098,1798,"{'type': 'Point', 'coordinates': [-77.9389503, 34.2316996]}",37129011200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133002201,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.2,16.6,24.2,4825,3794,"{'type': 'Point', 'coordinates': [-77.3681706, 34.7618232]}",37133002201,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129010503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.4,14.0,21.2,2089,1839,"{'type': 'Point', 'coordinates': [-77.8959121, 34.2177438]}",37129010503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pasquotank,37139,37139960200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.8,21.2,31.0,4261,3425,"{'type': 'Point', 'coordinates': [-76.2092308, 36.2835326]}",37139960200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.1,13.7,21.2,1339,1217,"{'type': 'Point', 'coordinates': [-77.4375385, 34.4884969]}",37133000403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135010802,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.9,15.3,23.0,4820,3902,"{'type': 'Point', 'coordinates': [-79.031695, 36.184679]}",37135010802,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Montgomery,37123,37123960501,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.1,29.9,40.5,2443,1783,"{'type': 'Point', 'coordinates': [-79.7148781, 35.2340187]}",37123960501,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151031200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,33.0,28.3,38.3,5184,4050,"{'type': 'Point', 'coordinates': [-79.6000548, 35.864023]}",37151031200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147001500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.8,27.1,36.7,3088,2361,"{'type': 'Point', 'coordinates': [-77.3936272, 35.362302]}",37147001500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129010900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.1,16.2,24.4,2213,1911,"{'type': 'Point', 'coordinates': [-77.9489008, 34.2038769]}",37129010900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011701,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.0,15.9,24.8,4562,3991,"{'type': 'Point', 'coordinates': [-77.8422475, 34.2486708]}",37129011701,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006016,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.4,27.0,36.1,3426,2280,"{'type': 'Point', 'coordinates': [-80.9102293, 35.2842785]}",37119006016,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pamlico,37137,37137950103,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,31.8,26.7,37.1,2491,2112,"{'type': 'Point', 'coordinates': [-76.7956895, 35.1740972]}",37137950103,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000405,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.3,13.9,21.1,7684,5926,"{'type': 'Point', 'coordinates': [-77.418235, 34.5412978]}",37133000405,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000206,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,18.0,26.2,4000,2831,"{'type': 'Point', 'coordinates': [-77.61834, 34.87877]}",37133000206,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950603,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.5,17.5,25.9,4399,3311,"{'type': 'Point', 'coordinates': [-79.4656342, 35.2327729]}",37125950603,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119005932,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.1,17.5,24.8,2465,1954,"{'type': 'Point', 'coordinates': [-80.9591056, 35.1107943]}",37119005932,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006115,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.1,13.2,19.6,3330,2815,"{'type': 'Point', 'coordinates': [-80.8514966, 35.3448115]}",37119006115,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151031303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.1,20.9,29.9,4298,3414,"{'type': 'Point', 'coordinates': [-79.9215538, 35.8444486]}",37151031303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127010301,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.2,29.3,41.3,3441,2618,"{'type': 'Point', 'coordinates': [-77.8202038, 35.9342449]}",37127010301,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006109,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.0,19.9,28.0,4833,4030,"{'type': 'Point', 'coordinates': [-80.8532074, 35.3211017]}",37119006109,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,40.3,34.8,45.8,3074,2413,"{'type': 'Point', 'coordinates': [-77.3659853, 35.6385498]}",37147000800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011211,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.6,15.1,22.2,2336,1937,"{'type': 'Point', 'coordinates': [-79.2114165, 35.9841319]}",37135011211,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119005918,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.2,19.3,27.4,4852,3545,"{'type': 'Point', 'coordinates': [-80.9842161, 35.0937791]}",37119005918,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.2,19.8,28.6,4154,3249,"{'type': 'Point', 'coordinates': [-79.6860495, 35.4529715]}",37125950202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.9,17.7,26.6,2556,2081,"{'type': 'Point', 'coordinates': [-77.3460413, 35.5973186]}",37147000202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000504,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.5,19.2,28.2,2228,1992,"{'type': 'Point', 'coordinates': [-77.3603493, 35.5768099]}",37147000504,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127010505,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.4,22.4,32.5,3604,2906,"{'type': 'Point', 'coordinates': [-77.8229887, 35.9754798]}",37127010505,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151030502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.2,28.2,4388,3493,"{'type': 'Point', 'coordinates': [-79.8518045, 35.7250666]}",37151030502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006218,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.2,10.4,16.5,2853,2140,"{'type': 'Point', 'coordinates': [-80.93519, 35.4733279]}",37119006218,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950801,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.0,28.0,6049,4693,"{'type': 'Point', 'coordinates': [-79.4220921, 35.1878503]}",37125950801,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006217,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.2,12.1,18.7,3661,2954,"{'type': 'Point', 'coordinates': [-80.9129549, 35.4957073]}",37119006217,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000602,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.0,22.3,31.9,4868,3704,"{'type': 'Point', 'coordinates': [-77.4146238, 35.579764]}",37147000602,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011608,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.3,15.9,23.1,6127,4829,"{'type': 'Point', 'coordinates': [-77.8377426, 34.3385485]}",37129011608,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pender,37141,37141920401,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.7,20.5,29.1,2268,1740,"{'type': 'Point', 'coordinates': [-77.9462191, 34.5055979]}",37141920401,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000404,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.6,21.1,30.5,1430,1189,"{'type': 'Point', 'coordinates': [-77.3772016, 34.5614437]}",37133000404,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950402,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.5,19.3,28.1,3917,2970,"{'type': 'Point', 'coordinates': [-79.3634028, 35.3703543]}",37125950402,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133001303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.5,17.8,25.6,2431,1919,"{'type': 'Point', 'coordinates': [-77.4085456, 34.7824531]}",37133001303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006012,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.3,23.0,31.7,5100,3782,"{'type': 'Point', 'coordinates': [-80.9453076, 35.2541287]}",37119006012,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133001304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.6,18.1,25.9,7925,5751,"{'type': 'Point', 'coordinates': [-77.4034453, 34.8004453]}",37133001304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151031101,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.8,22.4,31.8,3349,2681,"{'type': 'Point', 'coordinates': [-79.7372439, 35.7832131]}",37151031101,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129012007,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.4,16.4,25.2,5345,4739,"{'type': 'Point', 'coordinates': [-77.914488, 34.175032]}",37129012007,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011300,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.4,15.7,24.1,2014,1915,"{'type': 'Point', 'coordinates': [-77.9497306, 34.2271384]}",37129011300,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011106,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.7,16.9,24.8,2471,1910,"{'type': 'Point', 'coordinates': [-79.1203956, 36.0376721]}",37135011106,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950303,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.5,15.4,23.8,2269,1748,"{'type': 'Point', 'coordinates': [-79.5905289, 35.2509251]}",37125950303,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011104,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.1,15.3,23.3,1499,1172,"{'type': 'Point', 'coordinates': [-79.2360458, 36.1231146]}",37135011104,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135010706,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,12.1,9.7,15.0,3668,2587,"{'type': 'Point', 'coordinates': [-79.0816371, 35.9362615]}",37135010706,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.3,24.7,34.5,3657,2892,"{'type': 'Point', 'coordinates': [-77.9786241, 34.3206504]}",37129011503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pasquotank,37139,37139960502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.9,19.6,29.0,5615,4622,"{'type': 'Point', 'coordinates': [-76.2789542, 36.3339503]}",37139960502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950201,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,34.9,29.7,40.4,2369,1777,"{'type': 'Point', 'coordinates': [-79.5768075, 35.4218782]}",37125950201,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129012008,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.1,17.5,24.9,6788,5545,"{'type': 'Point', 'coordinates': [-77.8953368, 34.1568086]}",37129012008,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pender,37141,37141920403,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.6,22.2,31.3,3336,2668,"{'type': 'Point', 'coordinates': [-77.8690183, 34.5493899]}",37141920403,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127010504,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.2,19.1,27.7,5651,4462,"{'type': 'Point', 'coordinates': [-77.8842488, 35.9459936]}",37127010504,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127011502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.0,23.1,32.8,4055,3096,"{'type': 'Point', 'coordinates': [-78.171535, 35.8622871]}",37127011502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.2,17.9,28.7,3349,3322,"{'type': 'Point', 'coordinates': [-77.3480448, 34.622831]}",37133000500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127010604,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,30.9,25.5,36.7,3830,3037,"{'type': 'Point', 'coordinates': [-77.7952809, 35.9834482]}",37127010604,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006221,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,14.5,11.8,17.7,3865,2796,"{'type': 'Point', 'coordinates': [-80.9144399, 35.4060294]}",37119006221,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119005928,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.7,20.1,27.4,1576,1225,"{'type': 'Point', 'coordinates': [-80.949242, 35.1723424]}",37119005928,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000304,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.4,17.7,25.6,4222,3171,"{'type': 'Point', 'coordinates': [-77.600468, 34.750713]}",37133000304,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950704,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,17.5,13.4,22.8,2528,2132,"{'type': 'Point', 'coordinates': [-79.4796938, 35.1818402]}",37125950704,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011904,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,13.2,10.6,16.2,3096,2501,"{'type': 'Point', 'coordinates': [-79.0430397, 35.9501554]}",37135011904,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000105,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.4,17.5,25.4,6990,5509,"{'type': 'Point', 'coordinates': [-77.1430054, 34.6933069]}",37133000105,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133000800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.4,15.2,24.0,419,332,"{'type': 'Point', 'coordinates': [-77.3391348, 34.7280872]}",37133000800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006111,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.1,19.4,27.1,4461,3293,"{'type': 'Point', 'coordinates': [-80.902734, 35.3129122]}",37119006111,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151031308,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.3,21.8,31.6,2678,2122,"{'type': 'Point', 'coordinates': [-79.7391965, 35.8881018]}",37151031308,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Nash,37127,37127011202,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.8,17.8,25.9,3524,2793,"{'type': 'Point', 'coordinates': [-77.9369301, 35.8715715]}",37127011202,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pender,37141,37141920601,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.6,24.0,34.0,2849,2165,"{'type': 'Point', 'coordinates': [-77.9634417, 34.4486284]}",37141920601,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000702,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,45.1,38.8,51.4,2728,1902,"{'type': 'Point', 'coordinates': [-77.3879965, 35.5970651]}",37147000702,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mitchell,37121,37121950200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,24.6,19.9,30.2,3575,2956,"{'type': 'Point', 'coordinates': [-82.1409691, 36.0193268]}",37121950200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pasquotank,37139,37139960503,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,26.8,22.3,31.8,2520,2018,"{'type': 'Point', 'coordinates': [-76.3966757, 36.3863295]}",37139960503,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Onslow,37133,37133001500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.4,24.8,34.4,2483,1814,"{'type': 'Point', 'coordinates': [-77.4236138, 34.773018]}",37133001500,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006222,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,15.3,12.3,18.7,3976,2918,"{'type': 'Point', 'coordinates': [-80.9476367, 35.3872901]}",37119006222,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,18.8,14.7,23.7,5208,4986,"{'type': 'Point', 'coordinates': [-77.3643492, 35.5971553]}",37147000400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151031102,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,29.7,25.1,34.8,2397,1809,"{'type': 'Point', 'coordinates': [-79.6997149, 35.7597542]}",37151031102,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pender,37141,37141920502,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,27.2,22.5,32.1,1677,1321,"{'type': 'Point', 'coordinates': [-78.1092291, 34.4059549]}",37141920502,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129010200,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,28.1,23.7,32.7,3326,2785,"{'type': 'Point', 'coordinates': [-77.9252714, 34.2326213]}",37129010200,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151030900,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,20.4,16.8,24.4,3583,2848,"{'type': 'Point', 'coordinates': [-79.6129038, 35.6178904]}",37151030900,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Person,37145,37145920400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,32.8,27.6,38.5,2690,2133,"{'type': 'Point', 'coordinates': [-78.9806515, 36.388905]}",37145920400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,New Hanover,37129,37129011906,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.0,28.1,2905,2611,"{'type': 'Point', 'coordinates': [-77.8770641, 34.2168883]}",37129011906,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006224,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.6,17.8,25.7,3395,2577,"{'type': 'Point', 'coordinates': [-80.8597444, 35.3807466]}",37119006224,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Pitt,37147,37147000606,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,21.1,17.3,25.1,3838,2877,"{'type': 'Point', 'coordinates': [-77.3964758, 35.5613782]}",37147000606,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Randolph,37151,37151030400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,35.8,30.5,41.3,4238,3145,"{'type': 'Point', 'coordinates': [-79.8192854, 35.7404494]}",37151030400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006411,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,23.4,19.2,27.9,2915,2155,"{'type': 'Point', 'coordinates': [-80.8711713, 35.4724518]}",37119006411,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Orange,37135,37135011800,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.2,15.7,23.3,3076,2504,"{'type': 'Point', 'coordinates': [-79.0667888, 35.9403359]}",37135011800,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Mecklenburg,37119,37119006114,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,19.9,16.6,23.6,4374,3315,"{'type': 'Point', 'coordinates': [-80.8672529, 35.3403645]}",37119006114,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,NC,North Carolina,Moore,37125,37125950604,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,16.7,13.0,21.1,3477,2947,"{'type': 'Point', 'coordinates': [-79.4208185, 35.2285543]}",37125950604,RISKBEH,LPA,CrdPrv,Physical Inactivity
